ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength
11,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
11,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,A11,nan
12,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
12,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,A12,nan
13,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
13,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B01,nan
14,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
14,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B02,nan
15,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
15,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,B03,nan
16,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
16,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,B04,nan
17,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
17,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,B05,nan
18,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
18,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,B06,nan
19,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
19,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,B07,nan
20,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
20,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B08,nan
21,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
21,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B09,nan
22,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
